Case,Activity,Timestamp,Department,Resource,System
3500,Make decision,2018-02-26 15:56:55.386,Department4,Res4_in_Department4,System1
3501,Make decision,2017-08-18 13:30:22.930,Department4,Res4_in_Department4,System1
3502,Make decision,2017-08-18 15:48:02.395,Department4,Res1_in_Department4,System1
3503,Make decision,2017-10-31 13:07:57.372,Department4,Res1_in_Department4,System1
3504,Make decision,2017-08-18 16:02:46.702,Department4,Res3_in_Department4,System1
3504,Make decision,2018-01-26 14:05:32.463,Department4,Res1_in_Department4,System1
3505,Make decision,2017-08-18 16:41:20.332,Department4,Res1_in_Department4,System1
3506,Make decision,2017-11-01 16:36:20.025,Department4,Res4_in_Department4,System1
3507,Make decision,2017-08-18 15:06:12.492,Department4,Res0_in_Department4,System1
3508,Make decision,2017-08-18 16:01:37.237,Department4,Res0_in_Department4,System1
3509,Make decision,2017-08-21 11:48:41.060,Department4,Res1_in_Department4,System1
3509,Make decision,2017-11-22 16:10:31.948,Department4,Res0_in_Department4,System1
351,Make decision,2017-04-18 16:27:32.774,Department4,Res3_in_Department4,System1
3510,Make decision,2017-08-18 16:48:40.685,Department4,Res4_in_Department4,System1
3511,Make decision,2017-08-21 12:26:39.890,Department4,Res4_in_Department4,System1
3512,Make decision,2017-11-01 15:48:58.037,Department4,Res4_in_Department4,System1
3513,Make decision,2017-08-18 16:25:02.190,Department4,Res4_in_Department4,System1
3514,Make decision,2018-01-29 12:50:44.852,Department4,Res4_in_Department4,System1
3514,Make decision,2017-10-31 15:26:38.738,Department4,Res4_in_Department4,System1
3515,Make decision,2017-11-27 16:10:26.162,Department4,Res4_in_Department4,System1
3516,Make decision,2017-08-18 17:48:17.021,Department4,Res4_in_Department4,System1
3517,Make decision,2017-11-01 11:38:21.420,Department4,Res4_in_Department4,System1
3517,Make decision,2018-01-29 14:07:02.700,Department4,Res3_in_Department4,System1
3518,Make decision,2017-08-21 11:27:22.549,Department4,Res1_in_Department4,System1
3519,Make decision,2017-08-18 17:12:45.303,Department4,Res4_in_Department4,System1
352,Make decision,2017-03-27 13:44:48.842,Department4,Res2_in_Department4,System1
3520,Make decision,2018-01-26 13:08:41.927,Department4,Res2_in_Department4,System1
3520,Make decision,2017-10-31 14:36:43.134,Department4,Res4_in_Department4,System1
3521,Make decision,2017-11-01 13:35:55.736,Department4,Res2_in_Department4,System1
3522,Make decision,2018-01-29 13:05:29.323,Department4,Res3_in_Department4,System1
3522,Make decision,2017-08-21 11:29:42.833,Department4,Res2_in_Department4,System1
3523,Make decision,2017-11-27 14:04:55.035,Department4,Res3_in_Department4,System1
3524,Make decision,2017-08-22 12:00:02.998,Department4,Res3_in_Department4,System1
3525,Make decision,2018-02-26 17:51:08.136,Department4,Res4_in_Department4,System1
3526,Make decision,2017-08-21 17:31:08.892,Department4,Res2_in_Department4,System1
3527,Make decision,2017-08-21 18:51:42.791,Department4,Res0_in_Department4,System1
3527,Make decision,2017-11-22 17:05:12.536,Department4,Res3_in_Department4,System1
3528,Make decision,2017-10-31 17:20:16.386,Department4,Res2_in_Department4,System1
3529,Make decision,2017-08-22 12:32:23.141,Department4,Res4_in_Department4,System1
353,Make decision,2017-03-27 16:03:10.626,Department4,Res2_in_Department4,System1
3530,Make decision,2017-11-01 16:49:47.664,Department4,Res1_in_Department4,System1
3531,Make decision,2017-08-22 11:29:25.552,Department4,Res2_in_Department4,System1
3532,Make decision,2017-08-21 18:41:47.670,Department4,Res3_in_Department4,System1
3533,Make decision,2017-08-22 11:05:21.958,Department4,Res0_in_Department4,System1
3534,Make decision,2017-08-21 18:59:09.560,Department4,Res1_in_Department4,System1
3535,Make decision,2017-08-22 13:32:02.033,Department4,Res2_in_Department4,System1
3536,Make decision,2017-11-27 17:24:39.450,Department4,Res4_in_Department4,System1
3537,Make decision,2017-08-22 11:42:57.565,Department4,Res0_in_Department4,System1
3538,Make decision,2018-01-26 13:14:16.505,Department4,Res4_in_Department4,System1
3538,Make decision,2018-05-07 14:01:35.944,Department4,Res3_in_Department4,System1
3538,Make decision,2017-08-21 17:32:43.180,Department4,Res1_in_Department4,System1
3539,Make decision,2017-08-22 13:11:41.697,Department4,Res3_in_Department4,System1
354,Make decision,2017-03-27 16:27:20.473,Department4,Res3_in_Department4,System1
3540,Make decision,2017-11-28 11:20:37.703,Department4,Res4_in_Department4,System1
3541,Make decision,2017-11-01 13:52:10.212,Department4,Res4_in_Department4,System1
3542,Make decision,2017-11-02 10:00:11.573,Department4,Res1_in_Department4,System1
3543,Make decision,2017-08-22 11:45:04.460,Department4,Res2_in_Department4,System1
3544,Make decision,2017-08-22 13:59:07.190,Department4,Res2_in_Department4,System1
3545,Make decision,2017-08-22 14:07:52.687,Department4,Res0_in_Department4,System1
3546,Make decision,2017-08-22 15:04:26.576,Department4,Res2_in_Department4,System1
3547,Make decision,2017-08-22 16:34:34.299,Department4,Res1_in_Department4,System1
3548,Make decision,2017-10-31 14:11:45.014,Department4,Res4_in_Department4,System1
3548,Make decision,2018-05-07 14:46:05.972,Department4,Res1_in_Department4,System1
3549,Make decision,2017-08-22 16:06:41.156,Department4,Res2_in_Department4,System1
355,Make decision,2017-05-05 16:23:02.686,Department4,Res3_in_Department4,System1
355,Make decision,2017-03-27 17:30:30.135,Department4,Res3_in_Department4,System1
3550,Make decision,2017-11-23 10:15:39.258,Department4,Res4_in_Department4,System1
3550,Make decision,2017-08-22 14:01:12.401,Department4,Res3_in_Department4,System1
3551,Make decision,2017-11-28 11:03:55.576,Department4,Res4_in_Department4,System1
3552,Make decision,2017-10-31 13:46:48.682,Department4,Res0_in_Department4,System1
3553,Make decision,2017-08-22 17:16:35.604,Department4,Res4_in_Department4,System1
3554,Make decision,2017-08-22 17:03:55.260,Department4,Res2_in_Department4,System1
3555,Make decision,2017-08-22 15:57:00.382,Department4,Res1_in_Department4,System1
3556,Make decision,2018-05-07 13:20:16.813,Department4,Res1_in_Department4,System1
3556,Make decision,2017-10-31 15:38:26.214,Department4,Res2_in_Department4,System1
3557,Make decision,2017-10-31 17:16:45.753,Department4,Res1_in_Department4,System1
3558,Make decision,2017-08-22 14:51:18.962,Department4,Res1_in_Department4,System1
3559,Make decision,2017-08-22 17:00:45.580,Department4,Res4_in_Department4,System1
356,Make decision,2017-04-19 15:44:59.564,Department4,Res4_in_Department4,System1
3560,Make decision,2017-08-22 17:37:07.729,Department4,Res2_in_Department4,System1
3561,Make decision,2017-08-22 17:40:19.671,Department4,Res3_in_Department4,System1
3562,Make decision,2017-08-22 16:09:07.217,Department4,Res1_in_Department4,System1
3563,Make decision,2017-08-22 15:14:04.768,Department4,Res4_in_Department4,System1
3564,Make decision,2017-08-22 16:21:29.243,Department4,Res0_in_Department4,System1
3565,Make decision,2017-10-31 17:41:16.257,Department4,Res0_in_Department4,System1
3566,Make decision,2017-08-22 18:37:00.884,Department4,Res1_in_Department4,System1
3567,Make decision,2018-02-26 16:36:57.826,Department4,Res2_in_Department4,System1
3568,Make decision,2017-08-22 18:53:17.563,Department4,Res1_in_Department4,System1
3569,Make decision,2017-11-02 12:47:29.865,Department4,Res2_in_Department4,System1
357,Make decision,2017-04-19 14:36:34.095,Department4,Res4_in_Department4,System1
3570,Make decision,2017-08-22 18:27:54.765,Department4,Res1_in_Department4,System1
3571,Make decision,2017-11-02 11:04:25.811,Department4,Res3_in_Department4,System1
3572,Make decision,2018-03-09 15:24:40.937,Department4,Res4_in_Department4,System1
3572,Make decision,2017-11-28 11:08:56.266,Department4,Res2_in_Department4,System1
3573,Make decision,2017-11-01 14:02:35.571,Department4,Res2_in_Department4,System1
3573,Make decision,2018-08-07 18:27:06.915,Department4,Res0_in_Department4,System1
3573,Make decision,2018-05-07 12:52:46.629,Department4,Res0_in_Department4,System1
3574,Make decision,2017-08-23 11:53:39.776,Department4,Res3_in_Department4,System1
3575,Make decision,2017-08-23 13:13:15.812,Department4,Res2_in_Department4,System1
3576,Make decision,2017-08-22 18:34:37.086,Department4,Res1_in_Department4,System1
3577,Make decision,2017-08-23 12:00:26.420,Department4,Res1_in_Department4,System1
3578,Make decision,2017-08-23 12:43:25.009,Department4,Res3_in_Department4,System1
3579,Make decision,2017-08-23 12:02:05.548,Department4,Res3_in_Department4,System1
358,Make decision,2017-03-27 16:52:51.350,Department4,Res1_in_Department4,System1
3580,Make decision,2017-08-23 11:19:51.166,Department4,Res4_in_Department4,System1
3581,Make decision,2017-08-23 11:41:37.057,Department4,Res1_in_Department4,System1
3582,Make decision,2017-08-23 13:08:58.219,Department4,Res1_in_Department4,System1
3583,Make decision,2018-02-05 14:44:06.443,Department4,Res1_in_Department4,System1
3583,Make decision,2017-08-23 14:04:54.015,Department4,Res3_in_Department4,System1
3584,Make decision,2017-08-23 12:20:56.209,Department4,Res0_in_Department4,System1
3585,Make decision,2017-10-31 16:10:19.223,Department4,Res3_in_Department4,System1
3586,Make decision,2017-08-23 12:18:21.533,Department4,Res0_in_Department4,System1
3587,Make decision,2017-08-23 13:41:28.632,Department4,Res3_in_Department4,System1
3588,Make decision,2017-08-23 12:44:36.021,Department4,Res0_in_Department4,System1
3589,Make decision,2017-08-23 14:37:51.493,Department4,Res1_in_Department4,System1
359,Make decision,2017-04-19 13:20:43.481,Department4,Res1_in_Department4,System1
3590,Make decision,2017-11-01 15:30:00.648,Department4,Res4_in_Department4,System1
3591,Make decision,2017-08-23 14:51:42.560,Department4,Res0_in_Department4,System1
3592,Make decision,2017-08-23 14:42:14.296,Department4,Res4_in_Department4,System1
3593,Make decision,2017-11-27 15:57:27.184,Department4,Res3_in_Department4,System1
3594,Make decision,2017-08-23 14:13:18.423,Department4,Res4_in_Department4,System1
3595,Make decision,2017-08-23 14:44:44.527,Department4,Res3_in_Department4,System1
3596,Make decision,2017-08-23 16:03:39.301,Department4,Res3_in_Department4,System1
3597,Make decision,2017-11-01 13:09:24.555,Department4,Res0_in_Department4,System1
3598,Make decision,2017-08-23 15:54:41.654,Department4,Res0_in_Department4,System1
3599,Make decision,2017-08-23 16:27:43.606,Department4,Res3_in_Department4,System1
36,Make decision,2017-03-14 12:45:27.712,Department4,Res4_in_Department4,System1
360,Make decision,2017-04-18 15:04:13.664,Department4,Res3_in_Department4,System1
3600,Make decision,2017-11-01 15:32:37.624,Department4,Res4_in_Department4,System1
3601,Make decision,2018-02-26 14:31:02.817,Department4,Res4_in_Department4,System1
3602,Make decision,2017-11-27 17:49:12.706,Department4,Res2_in_Department4,System1
3603,Make decision,2017-11-23 11:04:35.440,Department4,Res1_in_Department4,System1
3603,Make decision,2017-08-23 18:32:05.587,Department4,Res2_in_Department4,System1
3604,Make decision,2017-11-01 17:41:39.322,Department4,Res0_in_Department4,System1
3605,Make decision,2017-08-23 17:22:55.762,Department4,Res3_in_Department4,System1
3606,Make decision,2017-08-23 16:53:36.613,Department4,Res0_in_Department4,System1
3607,Make decision,2017-11-23 10:15:00.489,Department4,Res1_in_Department4,System1
3607,Make decision,2017-08-23 17:19:46.647,Department4,Res3_in_Department4,System1
3608,Make decision,2017-08-23 17:01:34.348,Department4,Res4_in_Department4,System1
3609,Make decision,2017-08-23 16:39:01.662,Department4,Res0_in_Department4,System1
361,Make decision,2017-03-27 15:54:13.054,Department4,Res4_in_Department4,System1
3610,Make decision,2017-08-23 18:15:55.431,Department4,Res2_in_Department4,System1
3611,Make decision,2017-08-23 17:51:30.771,Department4,Res0_in_Department4,System1
3612,Make decision,2017-08-24 12:39:50.077,Department4,Res3_in_Department4,System1
3613,Make decision,2017-08-23 16:36:29.823,Department4,Res0_in_Department4,System1
3614,Make decision,2017-08-23 18:24:25.798,Department4,Res4_in_Department4,System1
3615,Make decision,2018-06-29 15:19:15.808,Department4,Res1_in_Department4,System1
3616,Make decision,2017-08-23 17:39:33.003,Department4,Res4_in_Department4,System1
3617,Make decision,2017-08-23 18:27:00.577,Department4,Res1_in_Department4,System1
3618,Make decision,2017-08-24 13:22:01.320,Department4,Res3_in_Department4,System1
3619,Make decision,2017-08-24 13:53:32.368,Department4,Res1_in_Department4,System1
362,Make decision,2017-03-27 17:37:24.723,Department4,Res1_in_Department4,System1
3620,Make decision,2017-08-24 11:06:34.953,Department4,Res2_in_Department4,System1
3621,Make decision,2017-08-24 11:04:59.363,Department4,Res1_in_Department4,System1
3622,Make decision,2017-08-24 12:37:23.801,Department4,Res4_in_Department4,System1
3623,Make decision,2017-11-02 12:04:16.006,Department4,Res2_in_Department4,System1
3624,Make decision,2017-11-01 11:23:29.318,Department4,Res3_in_Department4,System1
3625,Make decision,2017-08-24 13:31:14.177,Department4,Res2_in_Department4,System1
3626,Make decision,2017-08-24 16:48:05.776,Department4,Res4_in_Department4,System1
3627,Make decision,2017-11-02 11:26:52.708,Department4,Res1_in_Department4,System1
3628,Make decision,2017-08-24 12:35:49.707,Department4,Res0_in_Department4,System1
3629,Make decision,2017-08-24 12:15:44.447,Department4,Res4_in_Department4,System1
363,Make decision,2017-04-19 16:03:56.783,Department4,Res3_in_Department4,System1
3630,Make decision,2017-08-24 15:06:00.420,Department4,Res1_in_Department4,System1
3631,Make decision,2017-08-24 11:40:57.942,Department4,Res0_in_Department4,System1
3632,Make decision,2017-08-24 16:03:12.501,Department4,Res1_in_Department4,System1
3633,Make decision,2017-11-28 13:11:05.225,Department4,Res1_in_Department4,System1
3634,Make decision,2017-08-24 16:03:42.253,Department4,Res4_in_Department4,System1
3635,Make decision,2017-08-24 14:49:11.902,Department4,Res4_in_Department4,System1
3636,Make decision,2017-08-24 16:12:39.255,Department4,Res1_in_Department4,System1
3637,Make decision,2017-11-01 15:36:33.942,Department4,Res0_in_Department4,System1
3638,Make decision,2018-05-11 15:24:49.062,Department4,Res2_in_Department4,System1
3638,Make decision,2017-08-24 13:37:14.942,Department4,Res2_in_Department4,System1
3639,Make decision,2017-11-02 11:46:53.170,Department4,Res2_in_Department4,System1
3639,Make decision,2018-01-26 16:44:32.986,Department4,Res0_in_Department4,System1
364,Make decision,2017-03-27 18:45:22.864,Department4,Res3_in_Department4,System1
3640,Make decision,2017-08-24 14:58:41.194,Department4,Res0_in_Department4,System1
3641,Make decision,2017-11-28 11:41:17.513,Department4,Res1_in_Department4,System1
3642,Make decision,2017-11-02 12:22:49.232,Department4,Res0_in_Department4,System1
3643,Make decision,2017-08-24 17:29:13.887,Department4,Res3_in_Department4,System1
3644,Make decision,2017-11-02 15:20:00.600,Department4,Res2_in_Department4,System1
3645,Make decision,2017-11-02 13:54:32.303,Department4,Res2_in_Department4,System1
3646,Make decision,2017-08-24 17:05:13.949,Department4,Res4_in_Department4,System1
3647,Make decision,2017-08-25 11:50:34.664,Department4,Res3_in_Department4,System1
3648,Make decision,2017-11-02 12:54:11.056,Department4,Res3_in_Department4,System1
3649,Make decision,2017-08-25 11:03:20.137,Department4,Res1_in_Department4,System1
365,Make decision,2017-06-12 18:12:20.534,Department4,Res0_in_Department4,System1
3650,Make decision,2018-06-29 15:24:11.483,Department4,Res4_in_Department4,System1
3651,Make decision,2018-07-02 14:46:25.218,Department4,Res2_in_Department4,System1
3651,Make decision,2018-03-12 13:37:21.227,Department4,Res2_in_Department4,System1
3652,Make decision,2017-08-25 11:04:23.950,Department4,Res0_in_Department4,System1
3653,Make decision,2017-08-24 17:07:36.757,Department4,Res0_in_Department4,System1
3654,Make decision,2017-08-24 18:29:02.291,Department4,Res3_in_Department4,System1
